1rZXlwg5Yv1aNk9joDmG;BRn3x72JQ2DYzOMok418;500
XyeZRGx9YjP2QB80gWlP;93R0qXalLl9xQAbn8DBg;1
XyeZRGx9YjPKQB80gWlP;BPjze3x2Q31OYR85vgZV;8
XyeZRGx9YjPKQB80gWlP;q9pwa0kxLBnVLgVj136l;1
XyeZRGx9YjXnQB80gWlP;BRn3x72JQ2DYzOMok418;500
XyeZRGx9YjXnQB80gWlP;ZjlPA8v9NMyyNEyMe2Oa;30
XyeZRGx9YjXnQB80gWlP;dgBq1boWYek4QkJ3rXaD;30
XyeZRGx9YjZ1YB80gWlP;jGXBy7a4LbMY0Pw6Vdgl;500
XyeZRGx9YjZ1YB80gWlP;O2xMjGdBN5M6N9P1nyrv;3
XyeZRGx9YjZ1YB80gWlP;3yE1A84kYOl3Ll6XeVKp;30
Z6aDoyRnLy4oYpV5AGXm;BRn3x72JQ2DYzOMok418;500
Z6aDoyRnLy4oYpV5AGXm;BRn3x72JQ26lQzOMok41;50
Z6aDoyRnLy4oYpV5AGXm;yav4OK1wNER2YZP7rzJb;5
Z6aDoyRnLy4oYpV5AGXm;oaJydnOmQWlZNbgRe5ME;6
Z6aDoyRnLy4oYpV5AGXm;oZwey82VNAKnLD0dXM3g;5
Z6aDoyRnLy8kYpV5AGXm;dgBq1boWYek4QkJ3rXaD;8
Z6aDoyRnLy8kYpV5AGXm;q9pwa0kxLBnVLgVj136l;1
Z6aDoyRnLylJYpV5AGXm;jGXBy7a4LbMY0Pw6Vdgl;500
Z6aDoyRnLylJYpV5AGXm;0kK49j1VN9mxNq6B2doa;7
ZjlPA8v9NMEpNEyMe2Oa;jGXBy7a4LbMY0Pw6Vdgl;500
ZjlPA8v9NMEpNEyMe2Oa;P1vlVrzjLrgDQao8mGKM;40
ZjlPA8v9NMEpNEyMe2Oa;bAB1E9poQqDbLnakeJj5;50
ZjlPA8v9NMRXYEyMe2Oa;P1vlVrzjLrgwQao8mGKM;12
ZjlPA8v9NMRXYEyMe2Oa;Z6aDoyRnLy26QpV5AGXm;19
ZjlPA8v9NMRXYEyMe2Oa;q9pwa0kxLBnVLgVj136l;1
ZjlPA8v9NMRnYEyMe2Oa;doyA279pNzlRLKRDEWm8;35
ZjlPA8v9NMRnYEyMe2Oa;dgBq1boWYem4YkJ3rXaD;15
ZjlPA8v9NMRnYEyMe2Oa;q9pwa0kxLBnVLgVj136l;1
ZjlPA8v9NMxmQEyMe2Oa;jGXBy7a4LbMY0Pw6Vdgl;500
ZjlPA8v9NMxmQEyMe2Oa;93R0qXalLlDyLAbn8DBg;5
ZjlPA8v9NMxmQEyMe2Oa;B2WEpv54NmORLj1xJrXk;4
ZqEegBydNwpzYkA59J61;BRn3x72JQ2DYzOMok418;500
ZqEegBydNwpzYkA59J61;27gw0k38L4qrQWevJxyK;20
ZqEegBydNwpzYkA59J61;ZqEegBydNwJ0QkA59J61;25
ZqEegBydNwvoQkA59J61;XyeZRGx9YjKLB80gWlPa;300
ZqEegBydNwvoQkA59J61;Ro31P7kZL6AYveGxXOy5;150
ZqEegBydNwvoQkA59J61;y7Do6jgkY0VjQ8BAdKX0;20
ZqEegBydNwvoQkA59J61;DBngxedVYJqlNX64wW8o;25
ZqEegBydNwvoQkA59J61;BRn3x72JQ26lQzOMok41;15
ZqEegBydNwvoQkA59J61;ZqEegBydNwJ0QkA59J61;20
ZqEegBydNwzzQkA59J61;jGXBy7a4LbMY0Pw6Vdgl;500
ZqEegBydNwzzQkA59J61;P1vlVrzjLrgDQao8mGKM;20
ZqEegBydNwzzQkA59J61;brz9RZnWN7yBLKAp0Mdl;14
ZqEegBydNwzzQkA59J61;JZdg5V3PQoD9NEyWq0zl;10
bAB1E9poQq8VLnakeJj5;Z6aDoyRnLy26QpV5AGXm;15
bAB1E9poQq8VLnakeJj5;j98bO5w1QPvlY3xkREVJ;7
bAB1E9poQq8VLnakeJj5;q9pwa0kxLBnVLgVj136l;1
bAB1E9poQq8kLnakeJj5;P1vlVrzjLrgwQao8mGKM;12
bAB1E9poQq8kLnakeJj5;O2xMjGdBN5M6N9P1nyrv;1
bAB1E9poQq8kLnakeJj5;q9pwa0kxLBnVLgVj136l;1
bAB1E9poQqn0NnakeJj5;gGZ2J71yYK9QMmjbown5;500
bAB1E9poQqn0NnakeJj5;O2xMjGdBN5MqN9P1nyrv;40
bAB1E9poQqn0NnakeJj5;oZwey82VNAKnLD0dXM3g;5
bAB1E9poQqn0NnakeJj5;q9pwa0kxLBVpLgVj136l;10
bAB1E9poQqx0LnakeJj5;jGXBy7a4LbMY0Pw6Vdgl;15
bAB1E9poQqx0LnakeJj5;ZjlPA8v9NMybNEyMe2Oa;60
bAB1E9poQqx0LnakeJj5;q9pwa0kxLBVpLgVj136l;25
brz9RZnWN759LKAp0Mdl;BRn3x72JQ2DYzOMok418;500
brz9RZnWN759LKAp0Mdl;lrx463VdQgD9N5w1zWKP;10
brz9RZnWN759LKAp0Mdl;DBngxedVYJqlNX64wW8o;20
brz9RZnWN759LKAp0Mdl;JZdg5V3PQoD9NEyWq0zl;50
brz9RZnWN759LKAp0Mdl;j98bO5w1QPvlY3xkREVJ;5
brz9RZnWN7qDLKAp0Mdl;bAB1E9poQqDbLnakeJj5;15
brz9RZnWN7qDLKAp0Mdl;27gw0k38L4qZQWevJxyK;15
brz9RZnWN7qDLKAp0Mdl;q9pwa0kxLBnVLgVj136l;1
brz9RZnWN7qaLKAp0Mdl;O2xMjGdBN5M6N9P1nyrv;1
brz9RZnWN7qaLKAp0Mdl;q9pwa0kxLBVpLgVj136l;4
brz9RZnWN7qaLKAp0Mdl;JVM29l7kQZ0mY80q6WDG;1
brz9RZnWN7r9QKAp0Mdl;jGXBy7a4LbMY0Pw6Vdgl;500
brz9RZnWN7r9QKAp0Mdl;XjEaOeBkLayrLlGwxVPq;30
brz9RZnWN7r9QKAp0Mdl;njoPWKDkLXeAQ06ZOX79;35
dgBq1boWYe1lYkJ3rXaD;BRn3x72JQ2DYzOMok418;500
dgBq1boWYe1lYkJ3rXaD;dgBq1boWYem4YkJ3rXaD;30
dgBq1boWYe1lYkJ3rXaD;7eA59WrBQRvKQzb62qKv;15
dgBq1boWYe4wNkJ3rXaD;jGXBy7a4LbMY0Pw6Vdgl;500
dgBq1boWYe4wNkJ3rXaD;3yE1A84kYOl3Ll6XeVKp;15
dgBq1boWYe4wNkJ3rXaD;XjEaOeBkLayrLlGwxVPq;100
dgBq1boWYe4wNkJ3rXaD;doyA279pNzlRLKRDEWm8;36
dgBq1boWYe8wNkJ3rXaD;jGXBy7a4LbMY0Pw6Vdgl;500
dgBq1boWYe8wNkJ3rXaD;njoPWKDkLXeAQ06ZOX79;25
dgBq1boWYeA9YkJ3rXaD;3yE1A84kYOwYl6XeVKpD;500
dgBq1boWYeA9YkJ3rXaD;27gw0k38L4qrQWevJxyK;10
dgBq1boWYeA9YkJ3rXaD;P1vlVrzjLrgwQao8mGKM;30
dgBq1boWYeAwYkJ3rXaD;BRn3x72JQ2DYzOMok418;900
dgBq1boWYeAwYkJ3rXaD;oaJydnOmQWlZNbgRe5ME;10
dgBq1boWYeAwYkJ3rXaD;mK5jqPopYGM2QrOzDRGV;70
dgBq1boWYeAwYkJ3rXaD;3ZvrGV8RQpGwL2wgA5jD;70
dgBq1boWYeX9NkJ3rXaD;BRn3x72JQ2DYzOMok418;500
dgBq1boWYeX9NkJ3rXaD;jGXBy7a4LbWzQ0Pw6Vdg;30
dgBq1boWYeX9NkJ3rXaD;oZwey82VNAKnLD0dXM3g;11
dgBq1boWYeZ0LkJ3rXaD;3yE1A84kYOl3Ll6XeVKp;12
dgBq1boWYeZ0LkJ3rXaD;q9pwa0kxLBnVLgVj136l;1
dgBq1boWYeZmLkJ3rXaD;XyeZRGx9YjD4QB80gWlP;6
dgBq1boWYeZmLkJ3rXaD;y7Do6jgkY0VjQ8BAdKX0;6
dgBq1boWYeZmLkJ3rXaD;q9pwa0kxLBnVLgVj136l;1
dgBq1boWYeerYkJ3rXaD;27gw0k38L4qrQWevJxyK;2
dgBq1boWYeerYkJ3rXaD;P1vlVrzjLrgwQao8mGKM;3
dgBq1boWYeerYkJ3rXaD;93R0qXalLlDyLAbn8DBg;1
doyA279pNz20NKRDEWm8;yav4OK1wNER2YZP7rzJb;12
doyA279pNz20NKRDEWm8;q9pwa0kxLBnVLgVj136l;1
doyA279pNzDjLKRDEWm8;jGXBy7a4LbMY0Pw6Vdgl;500
doyA279pNzDjLKRDEWm8;ZjlPA8v9NMyyNEyMe2Oa;25
doyA279pNzDjLKRDEWm8;gGZ2J71yYKMyQMmjbown;15
doyA279pNzGxYKRDEWm8;jGXBy7a4LbMY0Pw6Vdgl;500
doyA279pNzGxYKRDEWm8;Z6aDoyRnLy26QpV5AGXm;5
doyA279pNzGxYKRDEWm8;93R0qXalLlDyLAbn8DBg;2
doyA279pNzGxYKRDEWm8;1rZXlwg5YvkwLk9joDmG;3
doyA279pNzGxYKRDEWm8;PjVDJez3LD6zNKWO08Ga;2
doyA279pNzw5YKRDEWm8;O2xMjGdBN5MqN9P1nyrv;3
doyA279pNzw5YKRDEWm8;XyeZRGx9YjD4QB80gWlP;3
doyA279pNzw5YKRDEWm8;3yE1A84kYOl3Ll6XeVKp;4
doyA279pNzw5YKRDEWm8;DBngxedVYJqlNX64wW8o;8
gGZ2J71yYK9xQMmjbown;jGXBy7a4LbMY0Pw6Vdgl;500
gGZ2J71yYK9xQMmjbown;ElzPeorXNVlxLaW0kv53;40
gGZ2J71yYK9xQMmjbown;y7Do6jgkY0VjQ8BAdKX0;10
gGZ2J71yYKEpQMmjbown;P1vlVrzjLrZ9Lao8mGKM;75
gGZ2J71yYKEpQMmjbown;27gw0k38L4pwLWevJxyK;45
gGZ2J71yYKEpQMmjbown;O2xMjGdBN51PN9P1nyrv;25
gGZ2J71yYKEpQMmjbown;7eA59WrBQRXJYzb62qKv;25
gGZ2J71yYKEpQMmjbown;zvjoJW96Y8mWL3RaAylw;50
gGZ2J71yYKEpQMmjbown;0kK49j1VN9mxNq6B2doa;10
gGZ2J71yYKEpQMmjbown;XyeZRGx9YjW4LB80gWlP;3
gGZ2J71yYKapQMmjbown;jGXBy7a4LbMY0Pw6Vdgl;500
gGZ2J71yYKapQMmjbown;jGXBy7a4LbWzQ0Pw6Vdg;50
gGZ2J71yYKapQMmjbown;yav4OK1wNER2YZP7rzJb;20
gGZ2J71yYKd4LMmjbown;7eA59WrBQRpYzb62qKvp;200
gGZ2J71yYKd4LMmjbown;ElzPeorXNVjNaW0kv53J;200
gGZ2J71yYKd4LMmjbown;ZjlPA8v9NMyyNEyMe2Oa;20
gGZ2J71yYKd4LMmjbown;P1vlVrzjLrgDQao8mGKM;10
gGZ2J71yYKd4LMmjbown;Z6aDoyRnLy26QpV5AGXm;10
gGZ2J71yYKp4LMmjbown;BRn3x72JQ2DYzOMok418;500
gGZ2J71yYKp4LMmjbown;XyeZRGx9YjD4QB80gWlP;10
gGZ2J71yYKp4LMmjbown;lrx463VdQgD9N5w1zWKP;35
j98bO5w1QP2BY3xkREVJ;jGXBy7a4LbMY0Pw6Vdgl;500
j98bO5w1QP2BY3xkREVJ;BRn3x72JQ26lQzOMok41;50
j98bO5w1QP2BY3xkREVJ;yav4OK1wNER2YZP7rzJb;30
j98bO5w1QP3PL3xkREVJ;O2xMjGdBN5MqN9P1nyrv;3
j98bO5w1QP3PL3xkREVJ;dgBq1boWYek4QkJ3rXaD;4
j98bO5w1QP3PL3xkREVJ;XyeZRGx9YjD4QB80gWlP;3
j98bO5w1QP3PL3xkREVJ;y7Do6jgkY01jL8BAdKX0;5
j98bO5w1QPmjN3xkREVJ;7eA59WrBQRpYzb62qKvp;5
j98bO5w1QPmjN3xkREVJ;brz9RZnWN7aLKAp0Mdle;20
j98bO5w1QPmjN3xkREVJ;JZdg5V3PQoXyNEyWq0zl;1
j98bO5w1QPwEL3xkREVJ;jGXBy7a4LbMY0Pw6Vdgl;500
j98bO5w1QPwEL3xkREVJ;P1vlVrzjLrgDQao8mGKM;30
j98bO5w1QPwEL3xkREVJ;ZqEegBydNwJ0QkA59J61;15
jGXBy7a4LbM4Y0Pw6Vdg;jGXBy7a4LbMY0Pw6Vdgl;500
jGXBy7a4LbM4Y0Pw6Vdg;RVrBKlPdNdOxQWG8xJe9;9
jGXBy7a4LbP7N0Pw6Vdg;jGXBy7a4LbMY0Pw6Vdgl;500
jGXBy7a4LbP7N0Pw6Vdg;bAB1E9poQqDbLnakeJj5;25
jGXBy7a4LbP7N0Pw6Vdg;JVM29l7kQZW5N80q6WDG;10
jGXBy7a4Lbg1Q0Pw6Vdg;jGXBy7a4LbMY0Pw6Vdgl;500
jGXBy7a4Lbg1Q0Pw6Vdg;oaJydnOmQWlZNbgRe5ME;5
jGXBy7a4Lbg1Q0Pw6Vdg;ZqEegBydNwJ0QkA59J61;30
jGXBy7a4Lbg1Q0Pw6Vdg;1rZXlwg5YvkwLk9joDmG;10
lrx463VdQgGAQ5w1zWKP;jGXBy7a4LbMY0Pw6Vdgl;500
lrx463VdQgGAQ5w1zWKP;O2xMjGdBN5MqN9P1nyrv;10
lrx463VdQgGAQ5w1zWKP;oaJydnOmQWlZNbgRe5ME;3
lrx463VdQggxQ5w1zWKP;jGXBy7a4LbMY0Pw6Vdgl;500
lrx463VdQggxQ5w1zWKP;y7Do6jgkY0VjQ8BAdKX0;15
lrx463VdQggxQ5w1zWKP;JVM29l7kQZW5N80q6WDG;3
lrx463VdQgwaQ5w1zWKP;jGXBy7a4LbMY0Pw6Vdgl;500
lrx463VdQgwaQ5w1zWKP;jGXBy7a4LbWzQ0Pw6Vdg;20
lrx463VdQgwaQ5w1zWKP;BPjze3x2Q31OYR85vgZV;30
mK5jqPopYG2KNrOzDRGV;jGXBy7a4LbMY0Pw6Vdgl;500
mK5jqPopYG2KNrOzDRGV;3yE1A84kYOl3Ll6XeVKp;20
mK5jqPopYG2KNrOzDRGV;JZdg5V3PQoD9NEyWq0zl;20
mK5jqPopYG2KNrOzDRGV;1rZXlwg5YvkwLk9joDmG;15
mK5jqPopYG38YrOzDRGV;P1vlVrzjLrgDQao8mGKM;3
mK5jqPopYG38YrOzDRGV;P1vlVrzjLrgwQao8mGKM;6
mK5jqPopYGKOYrOzDRGV;lrx463VdQgD9N5w1zWKP;12
mK5jqPopYGKOYrOzDRGV;q9pwa0kxLBnVLgVj136l;1
mK5jqPopYGgeYrOzDRGV;jGXBy7a4LbMY0Pw6Vdgl;500
mK5jqPopYGgeYrOzDRGV;P1vlVrzjLrgDQao8mGKM;35
mK5jqPopYGgeYrOzDRGV;3Zbym56qLxg5YBRp7Eek;15
mK5jqPopYGgeYrOzDRGV;XjEaOeBkLayrLlGwxVPq;30
njoPWKDkLX3VY06ZOX79;O2xMjGdBN5M6N9P1nyrv;1
njoPWKDkLXBxN06ZOX79;JVM29l7kQZW5N80q6WDG;5
njoPWKDkLXBxN06ZOX79;q9pwa0kxLBnVLgVj136l;1
oZwey82VNA9PND0dXM3g;BRn3x72JQ2DYzOMok418;500
oZwey82VNA9PND0dXM3g;lrx463VdQgD9N5w1zWKP;30
oZwey82VNA9PND0dXM3g;oaJydnOmQWlZNbgRe5ME;5
oZwey82VNA9PND0dXM3g;Rv5g4z1dQnEGLqy32jpG;15
oZwey82VNAEMND0dXM3g;jGXBy7a4LbMY0Pw6Vdgl;500
oZwey82VNAEMND0dXM3g;3Zbym56qLxg5YBRp7Eek;50
oZwey82VNAEMND0dXM3g;zvjoJW96Y8mWL3RaAylw;20
oZwey82VNAX2QD0dXM3g;BRn3x72JQ2DYzOMok418;500
oZwey82VNAX2QD0dXM3g;ElzPeorXNVlxLaW0kv53;30
oZwey82VNAX2QD0dXM3g;y7Do6jgkY0VjQ8BAdKX0;30
oZwey82VNAdPQD0dXM3g;XyeZRGx9YjKLB80gWlPa;300
oZwey82VNAdPQD0dXM3g;Ro31P7kZL6AYveGxXOy5;200
oZwey82VNAdPQD0dXM3g;Ro31P7kZL6r6LveGxXOy;20
oZwey82VNAdPQD0dXM3g;3yE1A84kYOl3Ll6XeVKp;15
oZwey82VNAdPQD0dXM3g;jGXBy7a4LbWzQ0Pw6Vdg;30
oZwey82VNAdPQD0dXM3g;gGZ2J71yYKMyQMmjbown;30
oZwey82VNAdPQD0dXM3g;yav4OK1wNER2YZP7rzJb;10
oZwey82VNAqMND0dXM3g;BRn3x72JQ2DYzOMok418;500
oZwey82VNAqMND0dXM3g;dgBq1boWYek4QkJ3rXaD;45
oZwey82VNAqMND0dXM3g;oZwey82VNAKnLD0dXM3g;4
oZwey82VNAqMND0dXM3g;B2WEpv54NmORLj1xJrXk;4
oaJydnOmQWEaYbgRe5ME;7eA59WrBQRpYzb62qKvp;250
oaJydnOmQWEaYbgRe5ME;ElzPeorXNVjNaW0kv53J;150
oaJydnOmQWEaYbgRe5ME;XyeZRGx9YjKLB80gWlPa;100
oaJydnOmQWEaYbgRe5ME;O2xMjGdBN5MqN9P1nyrv;10
oaJydnOmQWEaYbgRe5ME;dgBq1boWYek4QkJ3rXaD;15
oaJydnOmQWEaYbgRe5ME;q9pwa0kxLBVpLgVj136l;30
oaJydnOmQWRaLbgRe5ME;BRn3x72JQ2DYzOMok418;500
oaJydnOmQWRaLbgRe5ME;6leApVoENkKlN7nRPy2D;1
oaJydnOmQWRaLbgRe5ME;mK5jqPopYGM2QrOzDRGV;100
oaJydnOmQWddNbgRe5ME;jGXBy7a4LbMY0Pw6Vdgl;500
oaJydnOmQWddNbgRe5ME;27gw0k38L4qrQWevJxyK;5
oaJydnOmQWddNbgRe5ME;O2xMjGdBN5MqN9P1nyrv;40
oaJydnOmQWddNbgRe5ME;gGZ2J71yYKMyQMmjbown;5
oaJydnOmQWodQbgRe5ME;jGXBy7a4LbMY0Pw6Vdgl;500
oaJydnOmQWodQbgRe5ME;O2xMjGdBN5MqN9P1nyrv;10
oaJydnOmQWodQbgRe5ME;27gw0k38L4qZQWevJxyK;15
oaJydnOmQWx9NbgRe5ME;BRn3x72JQ2DYzOMok418;500
oaJydnOmQWx9NbgRe5ME;BRn3x72JQ26lQzOMok41;50
oaJydnOmQWx9NbgRe5ME;j98bO5w1QPvlY3xkREVJ;20
q9pwa0kxLBE8YgVj136l;BRn3x72JQ2DYzOMok418;500
q9pwa0kxLBE8YgVj136l;XyeZRGx9YjD4QB80gWlP;6
q9pwa0kxLBE8YgVj136l;3yE1A84kYOl3Ll6XeVKp;10
q9pwa0kxLBE8YgVj136l;PjVDJez3LD6zNKWO08Ga;6
q9pwa0kxLBE8YgVj136l;XjEaOeBkLayrLlGwxVPq;10
q9pwa0kxLBE8YgVj136l;njoPWKDkLXeAQ06ZOX79;5
q9pwa0kxLBZRLgVj136l;lrx463VdQgD9N5w1zWKP;4
q9pwa0kxLBZRLgVj136l;y7Do6jgkY0VjQ8BAdKX0;1
q9pwa0kxLBZRLgVj136l;yav4OK1wNER2YZP7rzJb;2
q9pwa0kxLBZRLgVj136l;ZqEegBydNwJ0QkA59J61;8
q9pwa0kxLBdVNgVj136l;Ro31P7kZL6AYveGxXOy5;300
q9pwa0kxLBdVNgVj136l;brz9RZnWN7aLKAp0Mdle;200
q9pwa0kxLBdVNgVj136l;lrx463VdQgD9N5w1zWKP;15
q9pwa0kxLBdVNgVj136l;zvjoJW96Y8mWL3RaAylw;15
q9pwa0kxLBdVNgVj136l;j98bO5w1QPvlY3xkREVJ;15
y7Do6jgkY07BN8BAdKX0;jGXBy7a4LbMY0Pw6Vdgl;500
y7Do6jgkY07BN8BAdKX0;P1vlVrzjLrgwQao8mGKM;50
y7Do6jgkY07BN8BAdKX0;oZwey82VNAKnLD0dXM3g;5
y7Do6jgkY0EKL8BAdKX0;jGXBy7a4LbMY0Pw6Vdgl;500
y7Do6jgkY0EKL8BAdKX0;lrx463VdQgD9N5w1zWKP;20
y7Do6jgkY0EKL8BAdKX0;BPjze3x2Q31OYR85vgZV;20
y7Do6jgkY0zpQ8BAdKX0;jGXBy7a4LbMY0Pw6Vdgl;500
y7Do6jgkY0zpQ8BAdKX0;27gw0k38L4qrQWevJxyK;5
y7Do6jgkY0zpQ8BAdKX0;O2xMjGdBN5MqN9P1nyrv;5
y7Do6jgkY0zpQ8BAdKX0;jGXBy7a4LbWzQ0Pw6Vdg;40
yav4OK1wNE4zQZP7rzJb;dgBq1boWYek4QkJ3rXaD;10
yav4OK1wNE4zQZP7rzJb;Ro31P7kZL6r6LveGxXOy;20
yav4OK1wNE4zQZP7rzJb;yav4OK1wNER2YZP7rzJb;12
yav4OK1wNE4zQZP7rzJb;zvjoJW96Y8mWL3RaAylw;15
yav4OK1wNEaWNZP7rzJb;jGXBy7a4LbMY0Pw6Vdgl;500
yav4OK1wNEaWNZP7rzJb;njoPWKDkLXeAQ06ZOX79;30
yav4OK1wNEaWNZP7rzJb;EWGwnXPlY111YJqekZ2R;50
yav4OK1wNEmxNZP7rzJb;BRn3x72JQ2DYzOMok418;500
yav4OK1wNEmxNZP7rzJb;BRn3x72JQ26lQzOMok41;45
yav4OK1wNEmxNZP7rzJb;y7Do6jgkY01jL8BAdKX0;30
yav4OK1wNEvzYZP7rzJb;jGXBy7a4LbMY0Pw6Vdgl;500
yav4OK1wNEvzYZP7rzJb;JVM29l7kQZW5N80q6WDG;15
yav4OK1wNEzxYZP7rzJb;7eA59WrBQRpYzb62qKvp;200
yav4OK1wNEzxYZP7rzJb;ElzPeorXNVjNaW0kv53J;250
yav4OK1wNEzxYZP7rzJb;Z6aDoyRnLy2yQpV5AGXm;20
yav4OK1wNEzxYZP7rzJb;27gw0k38L4qrQWevJxyK;5
yav4OK1wNEzxYZP7rzJb;3Zbym56qLxg5YBRp7Eek;20
zvjoJW96Y8JXQ3RaAylw;lrx463VdQgD9N5w1zWKP;4
zvjoJW96Y8JXQ3RaAylw;y7Do6jgkY0VjQ8BAdKX0;1
zvjoJW96Y8JXQ3RaAylw;q9pwa0kxLBVpLgVj136l;3
zvjoJW96Y8JXQ3RaAylw;zvjoJW96Y8mWL3RaAylw;5
zvjoJW96Y8dOY3RaAylw;27gw0k38L4qrQWevJxyK;4
zvjoJW96Y8dOY3RaAylw;brz9RZnWN7yBLKAp0Mdl;50
zvjoJW96Y8dOY3RaAylw;1rZXlwg5YvkwLk9joDmG;30
